id_reserva,id_unidade,id_tipo_quarto,id_cliente,id_canal,data_checkin,data_checkout,qtd_diarias,num_hospedes,avaliacao_hospede,status_reserva,forma_pagamento,avaliado_sim_nao
2434,3,1,128,1,2024-01-15,2024-01-17,2.0,1.0,1,Confirmada,Cartão de Crédito,Sim
2435,1,1,211,3,2024-02-29,2024-03-02,2.0,1.0,10,Cancelada,PIX,Sim
2436,3,1,252,1,2023-07-30,2023-08-02,3.0,1.0,4,Confirmada,Cartão de Crédito,Sim
2437,8,3,113,2,2023-07-28,2023-07-31,3.0,2.0,99,Cancelada,Dinheiro,Não
2438,5,1,249,1,2023-10-15,2023-10-17,2.0,1.0,1,Confirmada,PIX,Sim
2439,6,3,20,3,2024-01-28,2024-02-04,7.0,3.0,8,Concluída,Dinheiro,Sim
2440,8,4,269,1,2023-06-10,2023-06-17,7.0,3.0,9,Confirmada,Cartão de Crédito,Sim
2441,5,1,253,4,2024-06-15,2024-06-17,2.0,1.0,3,Confirmada,Dinheiro,Sim
2442,9,4,120,3,2024-08-27,2024-09-01,5.0,4.0,9,Confirmada,Cartão de Débito,Sim
2443,5,1,219,4,2024-06-15,2024-06-17,2.0,2.0,1,Confirmada,Cartão de Crédito,Sim
2444,5,3,91,2,2024-04-28,2024-05-01,3.0,1.0,4,Confirmada,Cartão de Débito,Sim
2445,10,2,266,2,2023-09-06,2023-09-13,7.0,1.0,99,No-show,Cartão de Débito,Não
2446,1,3,147,3,2024-08-12,2024-08-18,6.0,2.0,10,Confirmada,Dinheiro,Sim
2447,12,1,137,2,2023-11-24,2023-11-29,5.0,2.0,8,Confirmada,Transferência,Sim
2448,9,2,219,2,2024-06-26,2024-06-28,2.0,1.0,7,Cancelada,Cartão de Débito,Sim
2449,2,3,161,4,2024-08-07,2024-08-13,6.0,3.0,10,Confirmada,Cartão de Crédito,Sim
2450,8,3,154,1,2023-09-22,2023-09-26,4.0,3.0,10,Confirmada,Cartão de Crédito,Sim
2451,3,2,125,2,2024-03-22,2024-03-24,2.0,2.0,3,Cancelada,Cartão de Débito,Sim
2452,3,2,24,1,2023-07-15,2023-07-17,2.0,2.0,3,Confirmada,Dinheiro,Sim
2453,10,3,210,4,2023-10-22,2023-10-27,5.0,1.0,9,Confirmada,Cartão de Débito,Sim
2454,7,3,271,2,2024-08-08,2024-08-14,6.0,2.0,6,Confirmada,PIX,Sim
2455,7,1,143,1,2023-07-26,2023-07-27,1.0,2.0,6,Confirmada,Transferência,Sim
2456,8,4,176,1,2023-05-10,2023-05-17,7.0,1.0,6,Concluída,Cartão de Débito,Sim
2457,6,3,160,1,2023-07-01,2023-07-05,4.0,1.0,9,Confirmada,Cartão de Crédito,Sim
3787,11,2,42,4,2025-09-23,2025-09-25,2.0,2.0,8,Concluída,Cartão de Crédito,Sim
3638,10,2,17,4,2025-03-12,2025-03-13,1.0,3.0,99,Confirmada,PIX,Não
2950,4,3,275,2,2025-06-25,2025-07-01,6.0,3.0,10,Concluída,Dinheiro,Sim
2582,1,4,81,1,2025-10-02,2025-10-03,1.0,2.0,8,Cancelada,Transferência,Sim
3084,6,2,4,1,2026-01-14,2026-01-19,5.0,2.0,8,Confirmada,Transferência,Sim
3241,7,3,218,2,2026-01-02,2026-01-08,6.0,1.0,7,Concluída,Cartão de Débito,Sim
3377,8,4,292,3,2025-08-21,2025-08-25,4.0,4.0,8,Confirmada,Transferência,Sim
4159,3,2,88,4,2025-04-01,2025-04-03,2.0,2.0,2,Confirmada,Cartão de Crédito,Sim
4057,12,3,223,3,2025-05-11,2025-05-14,3.0,4.0,7,Confirmada,Dinheiro,Sim
3189,7,4,124,2,2026-08-28,2026-08-29,1.0,1.0,99,Confirmada,Cartão de Débito,Não
3740,10,2,30,4,2026-07-02,2026-07-04,2.0,1.0,8,Confirmada,Cartão de Crédito,Sim
2578,1,3,286,4,2025-03-28,2025-03-29,1.0,3.0,99,Confirmada,Cartão de Crédito,Não
3387,8,4,126,1,2026-08-28,2026-09-02,5.0,3.0,8,Concluída,Cartão de Débito,Sim
2635,1,3,270,1,2025-08-15,2025-08-18,3.0,4.0,5,Concluída,Dinheiro,Sim
2997,6,2,228,3,2025-04-29,2025-04-30,1.0,4.0,99,Confirmada,Transferência,Não
4123,3,2,79,1,2025-04-01,2025-04-03,2.0,1.0,1,Confirmada,Transferência,Sim
3295,8,1,201,3,2025-09-07,2025-09-09,2.0,2.0,8,Cancelada,Cartão de Crédito,Sim
4427,5,1,259,2,2026-02-05,2026-02-08,3.0,2.0,2,Confirmada,Transferência,Sim
2804,2,3,236,2,2025-05-26,2025-05-29,3.0,3.0,7,Concluída,Transferência,Sim
4501,5,1,62,0,2026-04-20,2026-04-21,1.0,3.0,2,Concluída,Cartão de Débito,Sim
3214,7,4,184,3,2026-08-28,2026-08-29,1.0,3.0,8,Cancelada,Cartão de Crédito,Sim
4041,12,1,125,1,2025-12-03,2025-12-06,3.0,2.0,8,Confirmada,Cartão de Débito,Sim
4109,12,1,138,2,2025-02-26,2025-02-28,2.0,1.0,99,Cancelada,Dinheiro,Não
4169,3,3,226,3,2025-04-01,2025-04-05,4.0,2.0,1,Confirmada,PIX,Sim
4443,5,3,219,0,2025-01-01,2025-01-05,4.0,3.0,1,Confirmada,Cartão de Crédito,Sim
3811,11,3,75,3,2025-12-18,2025-12-21,3.0,2.0,10,Confirmada,PIX,Sim
4534,13,6,108,1,2025-07-20,2025-07-25,5.0,2.0,7,Confirmada,Transferência,Sim
3315,8,2,293,3,2025-08-12,2025-08-13,1.0,4.0,6,Confirmada,Dinheiro,Sim
4615,13,8,275,3,2025-10-09,2025-10-10,1.0,4.0,10,No-show,Cartão de Débito,Sim
4110,3,1,189,4,2025-04-01,2025-04-03,2.0,4.0,3,Confirmada,Transferência,Sim
4570,13,6,82,4,2026-04-16,2026-04-17,1.0,3.0,7,Confirmada,PIX,Sim
3017,6,5,19,1,2026-06-04,2026-06-07,3.0,1.0,7,Confirmada,Transferência,Sim
4231,3,2,128,4,2025-11-07,2025-11-11,4.0,1.0,99,Confirmada,Cartão de Débito,Não
3453,8,2,239,2,2025-11-07,2025-11-14,7.0,2.0,8,Confirmada,Cartão de Crédito,Sim
2921,4,3,186,1,2026-06-25,2026-06-28,3.0,4.0,99,Confirmada,Transferência,Não
4507,5,2,90,3,2025-06-27,2025-07-01,4.0,4.0,1,Cancelada,Cartão de Débito,Sim
3908,11,2,75,2,2025-03-22,2025-03-24,2.0,1.0,99,Confirmada,Cartão de Débito,Não
4241,3,2,245,3,2026-03-27,2026-04-03,7.0,3.0,2,Confirmada,Dinheiro,Sim
4074,12,4,81,3,2025-03-27,2025-04-01,5.0,4.0,7,Concluída,PIX,Sim
3509,9,3,157,2,2025-09-10,2025-09-17,7.0,3.0,8,Confirmada,Dinheiro,Sim
3210,7,5,23,1,2025-04-07,2025-04-09,2.0,4.0,9,Concluída,Cartão de Crédito,Sim
4007,12,3,50,0,2026-07-13,2026-07-14,1.0,3.0,99,Concluída,Dinheiro,Não
3026,6,1,33,4,2025-01-08,2025-01-13,5.0,3.0,8,Confirmada,PIX,Sim
3466,9,4,148,2,2025-01-13,2025-01-14,1.0,1.0,99,Concluída,Dinheiro,Não
3874,11,5,214,1,2025-04-18,2025-04-20,2.0,3.0,8,Confirmada,Dinheiro,Sim
3869,11,4,71,2,2025-11-20,2025-11-24,4.0,4.0,6,Confirmada,PIX,Sim
3031,6,1,180,0,2026-07-20,2026-07-23,3.0,1.0,8,Confirmada,PIX,Sim
3734,10,2,38,3,2026-03-06,2026-03-09,3.0,1.0,4,Concluída,Dinheiro,Sim
2743,2,1,292,1,2026-03-27,2026-03-30,3.0,2.0,10,Confirmada,Cartão de Débito,Sim
3485,9,4,199,4,2026-06-27,2026-06-28,1.0,1.0,7,Confirmada,PIX,Sim
3458,8,3,268,4,2025-07-04,2025-07-09,5.0,2.0,10,Concluída,Transferência,Sim
4425,5,2,206,2,2026-02-05,2026-02-09,4.0,4.0,1,Confirmada,Dinheiro,Sim
4337,5,3,125,2,2025-05-31,2025-06-03,3.0,4.0,4,Confirmada,Transferência,Sim
2675,2,1,225,2,2026-01-05,2026-01-09,4.0,3.0,8,Cancelada,PIX,Sim
4624,13,8,307,2,2025-01-08,2025-01-13,5.0,2.0,9,No-show,Dinheiro,Sim
3527,9,3,252,4,2026-03-24,2026-03-28,4.0,2.0,7,Concluída,PIX,Sim
3944,12,4,94,0,2025-02-07,2025-02-12,5.0,4.0,7,Cancelada,Cartão de Crédito,Sim
3211,7,4,135,3,2026-08-29,2026-08-30,1.0,4.0,8,Cancelada,Transferência,Sim
4558,13,8,110,1,2025-07-20,2025-07-22,2.0,2.0,8,Confirmada,Cartão de Débito,Sim
2636,1,4,263,2,2025-07-30,2025-08-02,3.0,3.0,8,Confirmada,Cartão de Crédito,Sim
2875,4,1,169,1,2025-01-09,2025-01-10,1.0,1.0,8,Confirmada,Cartão de Débito,Sim
4082,12,5,175,2,2026-08-26,2026-08-31,5.0,4.0,8,Confirmada,Cartão de Débito,Sim
4319,3,2,281,4,2025-07-26,2025-07-29,3.0,2.0,1,Cancelada,Cartão de Crédito,Sim
4116,3,2,96,0,2025-04-01,2025-04-04,3.0,2.0,2,Confirmada,Cartão de Crédito,Sim
4212,3,3,9,4,2025-11-07,2025-11-11,4.0,4.0,2,Confirmada,PIX,Sim
3825,11,2,68,3,2025-10-31,2025-11-02,2.0,3.0,7,Cancelada,Transferência,Sim
2891,4,3,236,4,2026-01-04,2026-01-08,4.0,2.0,8,Concluída,PIX,Sim
2940,4,2,75,4,2026-05-19,2026-05-20,1.0,4.0,9,Confirmada,Cartão de Crédito,Sim
2959,4,5,81,4,2025-04-22,2025-04-28,6.0,3.0,7,Confirmada,PIX,Sim
4408,5,3,104,2,2026-02-05,2026-02-07,2.0,1.0,1,Confirmada,Cartão de Débito,Sim
2614,1,3,181,4,2025-12-28,2026-01-01,4.0,3.0,7,Concluída,Cartão de Débito,Sim
2890,4,4,264,4,2026-08-07,2026-08-08,1.0,3.0,5,Confirmada,Cartão de Débito,Sim
2910,4,2,125,1,2026-01-16,2026-01-18,2.0,3.0,6,Confirmada,Dinheiro,Sim
2705,2,1,263,1,2025-02-04,2025-02-09,5.0,4.0,8,Confirmada,PIX,Sim
4332,5,3,41,2,2025-05-31,2025-06-06,6.0,3.0,1,Confirmada,Cartão de Débito,Sim
3282,7,4,103,1,2026-03-31,2026-04-02,2.0,3.0,7,Cancelada,PIX,Sim
2604,1,4,216,1,2025-01-19,2025-01-20,1.0,3.0,7,Confirmada,Transferência,Sim
3225,7,2,258,4,2025-04-28,2025-04-29,1.0,3.0,7,Confirmada,Transferência,Sim
4338,5,1,178,1,2025-05-31,2025-06-03,3.0,4.0,3,Confirmada,Cartão de Débito,Sim
3647,10,5,81,2,2026-01-06,2026-01-09,3.0,1.0,9,Confirmada,Transferência,Sim
2523,1,2,20,3,2025-12-25,2025-12-27,2.0,3.0,7,Concluída,Dinheiro,Sim
3548,9,4,165,3,2026-06-14,2026-06-15,1.0,1.0,99,Concluída,PIX,Não
2753,2,1,276,2,2026-06-28,2026-06-30,2.0,1.0,9,Confirmada,Dinheiro,Sim
2641,1,3,5,3,2026-07-11,2026-07-15,4.0,3.0,99,Confirmada,PIX,Não
2751,2,4,84,4,2025-06-16,2025-06-22,6.0,3.0,99,Confirmada,Transferência,Não
4125,3,3,146,1,2025-04-01,2025-04-03,2.0,1.0,4,Confirmada,Cartão de Crédito,Sim
4522,13,8,319,1,2025-07-20,2025-07-23,3.0,2.0,7,Confirmada,PIX,Sim
4623,13,7,312,1,2026-05-26,2026-05-30,4.0,4.0,7,No-show,Dinheiro,Sim
2544,1,2,200,3,2025-12-01,2025-12-06,5.0,4.0,99,Confirmada,PIX,Não
3590,9,3,46,1,2026-03-25,2026-03-26,1.0,2.0,8,Confirmada,Dinheiro,Sim
4126,3,1,257,1,2025-04-01,2025-04-02,1.0,2.0,3,Confirmada,Cartão de Crédito,Sim
2933,4,2,24,0,2026-05-03,2026-05-08,5.0,1.0,8,Confirmada,Cartão de Débito,Sim
3749,10,5,241,3,2026-03-18,2026-03-25,7.0,2.0,8,Concluída,Dinheiro,Sim
2784,2,4,174,3,2025-08-20,2025-08-26,6.0,3.0,99,Concluída,PIX,Não
4370,5,1,188,3,2025-05-31,2025-06-03,3.0,1.0,1,Confirmada,Cartão de Débito,Sim
4203,3,3,104,4,2025-11-07,2025-11-11,4.0,3.0,4,Confirmada,Cartão de Débito,Sim
3514,9,2,110,2,2025-09-25,2025-09-30,5.0,1.0,9,Confirmada,Dinheiro,Sim
2597,1,3,293,2,2025-08-12,2025-08-17,5.0,2.0,99,Confirmada,Dinheiro,Não
3446,8,2,73,2,2026-08-27,2026-08-28,1.0,1.0,8,Concluída,PIX,Sim
4311,3,2,191,2,2025-07-08,2025-07-10,2.0,2.0,2,Confirmada,Dinheiro,Sim
3785,11,3,263,2,2025-04-08,2025-04-12,4.0,1.0,99,Confirmada,PIX,Não
2529,1,4,94,0,2025-07-20,2025-07-21,1.0,2.0,6,Confirmada,Cartão de Crédito,Sim
3431,8,1,185,1,2025-11-22,2025-11-25,3.0,1.0,99,Cancelada,Cartão de Débito,Não
3060,6,5,93,2,2026-07-18,2026-07-22,4.0,2.0,9,Confirmada,Cartão de Débito,Sim
2741,2,5,195,0,2026-08-23,2026-08-28,5.0,1.0,9,Confirmada,Transferência,Sim
3087,6,5,42,2,2025-02-10,2025-02-13,3.0,1.0,9,No-show,Transferência,Sim
3658,10,3,228,4,2026-07-14,2026-07-19,5.0,3.0,9,Confirmada,PIX,Sim
3494,9,4,241,4,2026-04-10,2026-04-14,4.0,1.0,6,Cancelada,Transferência,Sim
3951,12,4,143,1,2026-05-08,2026-05-10,2.0,3.0,7,Confirmada,Cartão de Débito,Sim
2927,4,2,160,4,2025-07-08,2025-07-13,5.0,3.0,9,Confirmada,Transferência,Sim
3472,9,1,141,1,2025-03-02,2025-03-03,1.0,1.0,99,Confirmada,Dinheiro,Não
3661,10,4,134,1,2026-02-23,2026-02-26,3.0,3.0,99,Confirmada,Dinheiro,Não
2591,1,3,247,4,2025-05-08,2025-05-12,4.0,2.0,7,Cancelada,PIX,Sim
2975,4,1,178,0,2025-09-20,2025-09-21,1.0,1.0,9,Concluída,Cartão de Crédito,Sim
3045,6,1,108,2,2025-09-16,2025-09-23,7.0,2.0,9,No-show,Cartão de Crédito,Sim
2704,2,3,92,1,2025-12-04,2025-12-05,1.0,1.0,99,Confirmada,Dinheiro,Não
2512,1,1,254,2,2025-10-30,2025-11-01,2.0,1.0,7,Confirmada,PIX,Sim
2491,1,4,12,3,2025-02-12,2025-02-13,1.0,2.0,7,Concluída,Dinheiro,Sim
3718,10,5,39,1,2025-11-28,2025-12-03,5.0,1.0,5,Confirmada,PIX,Sim
3605,9,2,220,4,2025-07-12,2025-07-14,2.0,3.0,8,Concluída,Cartão de Débito,Sim
3422,8,2,59,4,2025-12-20,2025-12-21,1.0,2.0,7,Cancelada,Dinheiro,Sim
4062,12,5,143,4,2025-09-01,2025-09-03,2.0,4.0,7,Confirmada,Dinheiro,Sim
4298,3,2,103,0,2025-02-05,2025-02-07,2.0,1.0,99,Confirmada,Dinheiro,Não
3945,12,5,292,1,2025-09-06,2025-09-11,5.0,4.0,8,Confirmada,Transferência,Sim
3068,6,3,128,1,2025-03-14,2025-03-18,4.0,4.0,8,Cancelada,PIX,Sim
2981,4,1,232,4,2025-04-14,2025-04-16,2.0,3.0,6,Confirmada,Dinheiro,Sim
2505,1,2,193,3,2026-06-21,2026-06-24,3.0,3.0,10,Confirmada,PIX,Sim
4621,13,7,116,3,2026-08-17,2026-08-21,4.0,1.0,6,Confirmada,Dinheiro,Sim
3555,9,1,147,1,2025-09-23,2025-09-25,2.0,4.0,8,Cancelada,Cartão de Crédito,Sim
4483,5,2,239,2,2026-03-17,2026-03-19,2.0,3.0,99,Confirmada,Transferência,Não
3947,12,2,239,2,2026-07-16,2026-07-18,2.0,3.0,8,Concluída,PIX,Sim
4024,12,2,139,1,2026-06-25,2026-06-26,1.0,4.0,10,Concluída,Cartão de Débito,Sim
2806,2,4,266,2,2025-10-11,2025-10-15,4.0,2.0,99,Confirmada,Dinheiro,Não
3934,12,5,71,3,2025-01-08,2025-01-11,3.0,3.0,8,Confirmada,PIX,Sim
4463,5,1,278,3,2025-07-19,2025-07-20,1.0,1.0,2,Cancelada,Cartão de Crédito,Sim
3475,9,5,47,4,2025-06-25,2025-06-27,2.0,4.0,7,Confirmada,PIX,Sim
3510,9,5,279,3,2025-02-14,2025-02-18,4.0,1.0,99,Cancelada,Cartão de Débito,Não
4359,5,3,280,4,2025-05-31,2025-06-01,1.0,4.0,2,Confirmada,PIX,Sim
4641,13,6,80,3,2025-09-05,2025-09-10,5.0,4.0,8,Confirmada,Transferência,Sim
2677,2,1,70,2,2025-01-16,2025-01-18,2.0,1.0,99,Cancelada,PIX,Não
3686,10,2,254,2,2025-12-28,2025-12-30,2.0,1.0,99,Cancelada,Dinheiro,Não
3181,7,5,165,3,2025-08-27,2025-08-30,3.0,1.0,7,Concluída,Dinheiro,Sim
4357,5,3,49,3,2025-05-31,2025-06-04,4.0,2.0,99,Confirmada,PIX,Não
2678,2,2,115,2,2025-01-03,2025-01-10,7.0,1.0,99,Cancelada,PIX,Não
4611,13,6,304,1,2025-10-30,2025-11-02,3.0,3.0,8,Cancelada,Cartão de Débito,Sim
2634,1,1,300,1,2025-10-21,2025-10-22,1.0,1.0,8,Confirmada,Dinheiro,Sim
4553,13,6,231,2,2025-07-20,2025-07-23,3.0,1.0,8,Confirmada,Dinheiro,Sim
2885,4,3,30,1,2026-02-23,2026-02-27,4.0,2.0,8,Concluída,Dinheiro,Sim
2899,4,4,211,1,2025-01-19,2025-01-25,6.0,1.0,6,Confirmada,Cartão de Débito,Sim
2750,2,1,70,4,2025-03-02,2025-03-04,2.0,3.0,10,Concluída,Transferência,Sim
3238,7,4,299,1,2025-09-01,2025-09-03,2.0,2.0,99,Cancelada,Cartão de Débito,Não
4136,3,1,99,3,2025-04-01,2025-04-03,2.0,3.0,3,Confirmada,Cartão de Crédito,Sim
4170,3,3,173,2,2025-04-01,2025-04-02,1.0,4.0,2,Confirmada,PIX,Sim
4027,12,3,67,2,2025-08-09,2025-08-12,3.0,2.0,10,Confirmada,Dinheiro,Sim
3410,8,1,139,2,2026-07-23,2026-07-24,1.0,4.0,8,Confirmada,Transferência,Sim
2599,1,1,8,4,2026-05-20,2026-05-23,3.0,3.0,99,Concluída,Cartão de Débito,Não
4382,5,2,195,3,2025-05-31,2025-06-04,4.0,3.0,4,Confirmada,Cartão de Crédito,Sim
3317,8,5,207,1,2026-01-23,2026-01-27,4.0,3.0,8,Concluída,PIX,Sim
3178,7,1,66,1,2025-04-16,2025-04-19,3.0,3.0,10,Confirmada,Transferência,Sim
3774,10,2,284,4,2025-05-22,2025-05-24,2.0,2.0,9,Concluída,Transferência,Sim
4094,12,4,299,3,2026-01-18,2026-01-22,4.0,3.0,9,Confirmada,Cartão de Crédito,Sim
3254,7,1,194,2,2025-02-01,2025-02-02,1.0,1.0,8,No-show,Cartão de Crédito,Sim
3134,6,2,211,2,2025-12-17,2025-12-19,2.0,1.0,7,Concluída,Dinheiro,Sim
4499,5,1,101,4,2025-06-27,2025-07-01,4.0,4.0,2,Cancelada,Dinheiro,Sim
3036,6,3,257,4,2025-07-12,2025-07-16,4.0,2.0,8,Concluída,Transferência,Sim
3549,9,3,236,1,2025-12-21,2025-12-23,2.0,3.0,7,Cancelada,Cartão de Crédito,Sim
2744,2,2,3,4,2025-09-02,2025-09-04,2.0,2.0,99,Concluída,Cartão de Crédito,Não
4398,5,2,244,3,2026-02-05,2026-02-08,3.0,3.0,1,Confirmada,PIX,Sim
3568,9,2,64,3,2026-07-24,2026-07-27,3.0,2.0,8,No-show,Dinheiro,Sim
3781,11,3,233,3,2025-12-15,2025-12-17,2.0,3.0,8,Concluída,Transferência,Sim
2546,1,1,24,1,2025-02-13,2025-02-17,4.0,2.0,99,Cancelada,Dinheiro,Não
3541,9,4,227,2,2025-07-11,2025-07-12,1.0,3.0,1,Confirmada,Transferência,Sim
4527,13,6,310,2,2025-07-20,2025-07-21,1.0,4.0,6,Confirmada,Cartão de Débito,Sim
3994,12,1,45,4,2025-12-22,2025-12-27,5.0,3.0,7,Confirmada,Transferência,Sim
2566,1,2,207,2,2025-06-06,2025-06-09,3.0,1.0,8,Cancelada,PIX,Sim
4202,3,1,61,0,2025-11-07,2025-11-08,1.0,1.0,2,Confirmada,Cartão de Crédito,Sim
3997,12,5,265,3,2025-03-31,2025-04-04,4.0,1.0,9,Confirmada,Transferência,Sim
3332,8,3,54,2,2025-04-04,2025-04-06,2.0,3.0,7,Confirmada,PIX,Sim
3138,6,1,156,3,2025-02-08,2025-02-09,1.0,2.0,10,Confirmada,Cartão de Débito,Sim
3615,9,1,216,4,2025-08-12,2025-08-19,7.0,3.0,99,No-show,Dinheiro,Não
2487,1,5,98,4,2026-06-02,2026-06-07,5.0,4.0,7,Confirmada,PIX,Sim
4322,3,2,71,4,2025-04-06,2025-04-09,3.0,3.0,1,Confirmada,Cartão de Crédito,Sim
4430,5,3,179,1,2026-02-05,2026-02-08,3.0,4.0,4,Confirmada,Transferência,Sim
3968,12,2,166,2,2026-01-10,2026-01-11,1.0,1.0,7,Cancelada,Dinheiro,Sim
4399,5,2,243,4,2026-02-05,2026-02-09,4.0,2.0,3,Confirmada,Dinheiro,Sim
2969,4,3,250,2,2026-07-07,2026-07-12,5.0,1.0,7,Concluída,PIX,Sim
2924,4,3,256,2,2026-01-16,2026-01-21,5.0,2.0,7,Confirmada,Dinheiro,Sim
4402,5,2,296,2,2026-02-05,2026-02-08,3.0,1.0,1,Confirmada,Cartão de Crédito,Sim
2727,2,3,231,0,2025-05-05,2025-05-07,2.0,3.0,8,Cancelada,Cartão de Crédito,Sim
2794,2,3,89,3,2025-02-26,2025-03-01,3.0,1.0,5,Cancelada,Dinheiro,Sim
3411,8,1,75,1,2026-02-08,2026-02-10,2.0,4.0,8,Confirmada,Cartão de Débito,Sim
4078,12,5,79,3,2025-12-21,2025-12-26,5.0,1.0,7,Confirmada,Cartão de Débito,Sim
2584,1,4,277,1,2026-01-30,2026-02-03,4.0,1.0,8,Concluída,Dinheiro,Sim
2652,2,5,59,3,2025-07-26,2025-07-29,3.0,3.0,9,Concluída,Cartão de Débito,Sim
4168,3,2,101,1,2025-04-01,2025-04-04,3.0,3.0,3,Confirmada,PIX,Sim
3848,11,2,188,2,2026-06-26,2026-07-01,5.0,1.0,10,Concluída,PIX,Sim
3001,6,5,23,3,2025-06-16,2025-06-21,5.0,4.0,8,Confirmada,Dinheiro,Sim
3433,8,1,158,3,2025-05-09,2025-05-10,1.0,1.0,8,Confirmada,Transferência,Sim
3091,6,2,264,2,2026-04-13,2026-04-14,1.0,1.0,7,Confirmada,Cartão de Crédito,Sim
4574,13,7,156,3,2026-04-16,2026-04-21,5.0,1.0,6,Confirmada,Transferência,Sim
4597,13,6,308,3,2026-04-16,2026-04-20,4.0,1.0,7,Confirmada,Cartão de Crédito,Sim
2879,4,1,152,3,2025-10-21,2025-10-27,6.0,2.0,10,Concluída,PIX,Sim
2758,2,3,135,0,2026-08-25,2026-08-26,1.0,1.0,5,Concluída,Transferência,Sim
4441,5,1,29,3,2026-05-05,2026-05-06,1.0,4.0,4,No-show,PIX,Sim
2853,4,3,214,0,2026-03-28,2026-03-30,2.0,3.0,7,Confirmada,Dinheiro,Sim
3571,9,3,241,2,2026-03-12,2026-03-18,6.0,1.0,8,Confirmada,Cartão de Débito,Sim
2659,2,5,51,3,2026-03-13,2026-03-16,3.0,2.0,6,Cancelada,Transferência,Sim
4496,5,1,51,2,2025-09-12,2025-09-18,6.0,3.0,2,Confirmada,Cartão de Débito,Sim
4645,13,8,56,2,2025-02-10,2025-02-13,3.0,4.0,8,Confirmada,Cartão de Crédito,Sim
3533,9,1,257,3,2026-07-24,2026-07-28,4.0,3.0,7,Confirmada,Transferência,Sim
2967,4,3,4,4,2026-06-26,2026-06-27,1.0,1.0,8,Concluída,Dinheiro,Sim
4586,13,7,309,3,2026-04-16,2026-04-18,2.0,2.0,7,Confirmada,Cartão de Débito,Sim
4219,3,2,278,2,2025-11-07,2025-11-10,3.0,3.0,3,Confirmada,Transferência,Sim
3320,8,2,217,3,2025-01-26,2025-01-29,3.0,4.0,8,Concluída,PIX,Sim
3497,9,1,12,1,2025-12-19,2025-12-22,3.0,4.0,6,Cancelada,Dinheiro,Sim
3961,12,1,183,0,2026-07-11,2026-07-13,2.0,1.0,8,Concluída,Dinheiro,Sim
3354,8,2,71,4,2026-06-08,2026-06-09,1.0,3.0,99,No-show,Dinheiro,Não
4476,5,3,212,1,2026-02-24,2026-02-26,2.0,4.0,1,No-show,Dinheiro,Sim
3022,6,1,60,2,2026-08-23,2026-08-25,2.0,3.0,8,Concluída,Dinheiro,Sim
3290,8,5,57,4,2025-03-29,2025-04-02,4.0,4.0,8,Confirmada,Cartão de Crédito,Sim
2985,4,2,3,2,2025-09-27,2025-09-29,2.0,1.0,6,Confirmada,Cartão de Débito,Sim
4061,12,2,158,3,2026-02-27,2026-02-28,1.0,2.0,8,Concluída,Transferência,Sim
2624,1,3,215,3,2026-04-12,2026-04-13,1.0,1.0,8,Confirmada,Dinheiro,Sim
3621,10,2,237,3,2025-09-02,2025-09-05,3.0,4.0,7,Cancelada,Cartão de Crédito,Sim
4138,3,3,296,2,2025-04-01,2025-04-04,3.0,4.0,3,Confirmada,Cartão de Débito,Sim
3815,11,5,177,1,2026-02-21,2026-02-23,2.0,2.0,5,Cancelada,Dinheiro,Sim
4467,5,1,43,4,2025-10-15,2025-10-20,5.0,4.0,2,Concluída,Transferência,Sim
3265,7,2,132,2,2026-01-16,2026-01-21,5.0,4.0,99,Concluída,Cartão de Crédito,Não
2590,1,1,52,2,2026-05-11,2026-05-14,3.0,2.0,7,Confirmada,Transferência,Sim
4054,12,3,143,2,2026-02-02,2026-02-05,3.0,2.0,7,Cancelada,Transferência,Sim
2877,4,5,126,1,2026-04-18,2026-04-20,2.0,4.0,9,Confirmada,Dinheiro,Sim
2530,1,3,61,4,2025-02-09,2025-02-11,2.0,3.0,8,Confirmada,Cartão de Débito,Sim
3260,7,4,28,1,2025-03-26,2025-03-30,4.0,3.0,7,Confirmada,Transferência,Sim
4394,5,3,224,2,2026-02-05,2026-02-08,3.0,1.0,2,Confirmada,Dinheiro,Sim
3758,10,3,263,2,2025-03-27,2025-03-29,2.0,4.0,6,Cancelada,Cartão de Débito,Sim
2575,1,4,291,1,2025-02-25,2025-03-02,5.0,4.0,99,Cancelada,Cartão de Débito,Não
3153,7,4,109,0,2026-01-26,2026-01-30,4.0,3.0,6,Confirmada,PIX,Sim
3572,9,2,297,2,2025-07-21,2025-07-22,1.0,1.0,99,Confirmada,Dinheiro,Não
3799,11,2,69,2,2026-06-22,2026-06-26,4.0,3.0,8,Concluída,Cartão de Crédito,Sim
3403,8,3,83,4,2025-02-08,2025-02-09,1.0,2.0,99,Confirmada,Dinheiro,Não
4637,13,6,302,3,2026-02-17,2026-02-23,6.0,4.0,6,Concluída,PIX,Sim
4601,13,8,319,2,2026-04-16,2026-04-18,2.0,1.0,9,Confirmada,Cartão de Crédito,Sim
2938,4,4,290,3,2025-01-30,2025-02-04,5.0,4.0,9,Concluída,Cartão de Débito,Sim
3695,10,5,58,2,2025-08-02,2025-08-03,1.0,2.0,7,Confirmada,Cartão de Débito,Sim
2644,1,2,227,4,2025-06-17,2025-06-23,6.0,4.0,99,Confirmada,Cartão de Débito,Não
